left_hand,mark_left,mark_right,right_hand
375.909568787,360.462704207,386.84585839,360.876235962
375.960487366,360.387155663,387.593379192,361.22833252
376.147605896,360.292967391,388.334077418,361.444442749
376.798416138,360.180267755,389.067851728,361.603347778
377.243049622,360.04917958,389.794606596,361.874572754
377.528717041,359.89982025,390.514252102,361.951721191
377.915771484,359.732301804,391.226703716,362.082229614
378.104827881,359.546731041,391.931882098,362.105224609
378.584861755,359.34320962,392.629712894,362.141738892
380.220085144,359.121834164,393.320126542,362.172546387
380.689682007,358.88269637,394.003058074,362.19128418
381.431472778,358.625883114,394.678446934,362.175308228
381.947891235,358.351476559,395.346236789,362.10218811
382.379570007,358.059554269,396.006375348,362.011749268
383.34753418,357.750189318,396.658814192,361.841888428
384.081069946,357.423450404,397.303508592,361.639831543
384.731590271,357.079401962,397.940417349,361.411437988
385.380134583,356.718104279,398.569502625,361.32925415
386.246925354,356.339613609,399.190729786,361.134109497
387.075576782,355.943982291,399.804067242,360.994186401
387.851371765,355.531258865,400.409486296,360.851608276
389.202941895,355.101488192,401.006960994,360.704864502
390.749778748,354.654711571,401.596467981,360.568450928
391.461280823,354.190966862,402.177986358,360.500900269
391.973945618,353.710288605,402.751497544,360.445220947
392.763328552,353.212708142,403.31698514,360.400512695
393.766921997,352.698253743,403.874434801,360.21244812
394.187835693,352.166950727,404.423834101,359.964797974
394.73134613,351.618821588,404.965172415,359.763977051
395.2449646,351.053886123,405.498440792,359.541519165
395.960289001,350.472161559,406.02363184,359.232467651
396.865264893,349.873662681,406.540739605,359.054840088
397.843055725,349.258401965,407.049759462,358.722198486
398.326057434,348.626389706,407.550688003,358.469070435
398.303329468,347.977634157,408.04352293,358.296005249
399.028495789,347.312141657,408.528262948,358.041137695
399.510887146,346.629916777,409.004907665,357.686447144
399.921142578,345.930962451,409.473457489,357.372039795
400.208335876,345.215280119,409.933913532,357.035980225
400.233787537,344.482869873,410.386277515,356.745330811
399.767120361,343.733730598,410.830551673,356.211196899
399.616333008,342.967860122,411.266738666,355.756286621
399.654975891,342.185255365,411.694841488,354.894500732
399.767318726,341.385912492,412.114863378,354.549468994
399.675559998,340.569827067,412.526807741,354.299636841
400.012115479,339.736994212,412.930678058,354.039642334
400.935112,338.887408769,413.326477807,353.06993103
401.881355286,338.021065461,413.714210383,351.970077515
402.404212952,337.137959063,414.093879021,350.729476929
403.841705322,336.23808457,414.465486715,350.038696289
403.731887817,335.321437375,414.829036146,348.935272217
405.248664856,334.388013441,415.184529607,347.826019287
405.102416992,333.437809491,415.531968929,346.937316895
404.864814758,332.470823187,415.871355412,345.89024353
404.852462769,331.487053323,416.202689752,344.129684448
404.852462769,330.486500021,416.525971974,344.129684448
404.768676758,329.469164928,416.841201363,339.593994141
405.290489197,328.435051421,417.148376396,338.78805542
405.34336853,327.384164814,417.447494678,338.023178101
405.587112427,326.316512574,417.738552875,334.47644043
405.724029541,325.232104538,418.021546651,333.554916382
405.775588989,324.130953138,418.296470605,332.129501343
405.688026428,323.01307363,418.563318205,330.455352783
405.944992065,321.87848433,418.822081731,328.837905884
406.214073181,320.727206855,419.072752211,327.263748169
405.746063232,319.559266371,419.315319359,324.998153687
405.795822144,318.374691846,419.549771518,324.453521729
405.770980835,317.173516308,419.776095601,322.96673584
405.805435181,315.955777116,419.994277028,321.857681274
405.917098999,314.721516227,420.204299672,320.062301636
406.015174866,313.470780483,420.4061458,318.322647095
406.042518616,312.20362189,420.599796015,317.361831665
406.046562195,310.920097921,420.785229201,317.047958374
406.033828735,309.620271808,420.962422465,316.592086792
405.760147095,308.30421286,421.131351081,315.857421875
405.727676392,306.971996772,421.291988439,315.198303223
405.672477722,305.623705956,421.444305982,314.54447937
405.715103149,304.259429865,421.588273161,313.645843506
405.800956726,302.879265342,421.723857375,310.861343384
405.863624573,301.483316963,421.851023918,309.808181763
405.983535767,300.071697392,421.969735932,308.701889038
406.149971008,298.64452775,422.079954345,307.054458618
406.260887146,297.201937985,422.181637828,305.222290039
406.285476685,295.744067253,422.274742742,304.368423462
406.371856689,294.271064312,422.359223085,303.180969238
406.496437073,292.783087911,422.435030443,301.939834595
406.706558228,291.280307208,422.502113945,301.113494873
406.854537964,289.762902174,422.560420211,298.731018066
406.95955658,288.231064026,422.60989331,296.974685669
406.995521545,286.684995649,422.650474709,296.073806763
407.47328949,285.124912045,422.682103231,292.446395874
407.548416138,283.551040773,422.704715014,291.785858154
407.482124329,281.96362241,422.718243464,290.866653442
407.077636719,280.362911011,422.722619223,289.456802368
407.078918457,278.749174583,422.717770121,288.168426514
407.098968506,277.12269556,422.703621149,286.409454346
407.097236633,275.48377129,422.680094415,285.114379883
406.807487488,273.832714525,422.647109123,283.627563477
406.793395996,272.169853922,422.604581533,282.204772949
406.956604004,270.49553454,422.55242494,280.779327393
406.797149658,268.810118357,422.490549651,278.607528687
406.763198853,267.113984776,422.418862961,277.142105103
407.008369446,265.407531144,422.337269137,275.432617188
407.308143616,263.691173276,422.245669405,273.890991211
407.439239502,261.965345972,422.143961944,271.109863281
407.652259827,260.230503545,422.032041877,268.419158936
407.877655029,258.487120345,421.909801273,267.025222778
408.409065247,256.735691286,421.777129154,264.880691528
408.626022339,254.976732366,421.633911504,263.522399902
408.721603394,253.21078119,421.480031291,261.647766113
408.854873657,251.438397485,421.315368486,259.411132812
408.872497559,249.660163614,421.139800098,258.32258606
408.886146545,247.87668508,420.953200209,257.788467407
408.943572998,246.088591021,420.755440028,255.370986938
409.120300293,244.296534697,420.546387939,253.582473755
409.253013611,242.501193965,420.325909574,251.99659729
409.478675842,240.70327174,420.09386788,250.454177856
409.803222656,238.903496434,419.850123215,248.816223145
409.683494568,237.10262239,419.594533436,246.299743652
409.697814941,235.30143028,419.326954015,244.924911499
409.72833252,233.500727491,419.04723816,243.352905273
409.751335144,231.701348477,418.755236951,241.178527832
409.776626587,229.904155092,418.45079949,240.078552246
409.765037537,228.11003688,418.133773067,238.879150391
409.389167786,226.31991134,417.804003345,236.991882324
409.380508423,224.534724147,417.461334558,235.435791016
409.357780457,222.75544933,417.105609726,234.014068604
409.257614136,220.983089416,416.736670896,232.64666748
409.224250793,219.218675508,416.354359396,231.556274414
408.783531189,217.463267329,415.958516112,230.188476562
408.834236145,215.717953192,415.548981786,229.890167236
408.997108459,213.983849924,415.125597343,228.702087402
409.184860229,212.262102715,414.68820423,227.839782715
409.353843689,210.553884899,414.236644791,226.829406738
409.51436615,208.86039767,413.770762664,224.903320312
409.639480591,207.182869705,413.290403198,221.727935791
409.645469666,205.522556717,412.795413911,219.103393555
409.6251297,203.88074091,412.285644963,217.733398438
409.411735535,202.258730352,411.760949669,215.650970459
409.475822449,200.657858239,411.22118503,212.659515381
409.583091736,199.079482066,410.666212312,209.873779297
409.892707825,197.524982687,410.095897637,207.322662354
410.031066895,195.995763266,409.510112618,206.000244141
410.012115479,194.493248106,408.908735027,205.481811523
410.015899658,193.018881367,408.291649486,203.763702393
410.014419556,191.574125652,407.6587482,201.502716064
410.0234375,190.160460467,407.009931717,199.41116333
410.013313293,188.779380549,406.345109725,196.434631348
409.998748779,187.432394058,405.664201877,194.804046631
410.007995605,186.12102063,404.967138648,194.383911133
410.015823364,184.846789287,404.253862228,193.010986328
410.007820129,183.61123621,403.524327436,192.165008545
409.903190613,182.415902359,402.778502669,190.100708008
409.841972351,181.262330953,402.016370876,189.571075439
409.720802307,180.1520648,401.237930556,189.17276001
409.702018738,179.086643488,400.44319678,188.524261475
409.43245697,178.067600422,399.632202229,188.323181152
408.623626709,177.096459728,398.804998255,188.067169189
408.464363098,176.174733018,397.961655954,187.802947998
407.973709106,175.303916009,397.102267243,187.067932129
407.911575317,174.485485028,396.226945955,186.524261475
407.816223145,173.720893388,395.335828924,185.955108643
407.234382629,173.01156764,394.429077072,185.317321777
406.902442932,172.358903734,393.50687649,185.244659424
405.175468445,171.764263071,392.569439498,184.083251953
404.112258911,171.228968474,391.617005695,183.416259766
402.013153076,170.754300086,390.649842968,183.238952637
399.852424622,170.341491207,389.668248481,183.145904541
399.011764526,169.991724091,388.672549618,182.924591064
395.145195007,169.70612571,387.663104876,182.388397217
390.628425598,169.485763512,386.640304707,182.207550049
388.193466187,169.331641189,385.604572292,182.026153564
385.575904846,169.244694467,384.556364243,181.966552734
384.706108093,169.225786959,383.496171233,181.928833008
382.44744873,169.275706075,382.424518524,181.840637207
380.704162598,169.395159039,381.341966412,181.770599365
379.549468994,169.584769021,380.249110555,181.625274658
378.005508423,169.845071412,379.146582199,181.204956055
376.815475464,170.176510264,378.035048271,180.345031738
375.808792114,170.579434929,376.915211355,179.63394165
374.561523438,171.054096912,375.787809522,177.914428711
373.998260498,171.600646962,374.653616025,176.971130371
373.282989502,172.219132439,373.513438841,174.980804443
372.080429077,172.909494962,372.368120059,173.668457031
371.296859741,173.671568372,371.218535113,172.752807617
370.435394287,174.505077035,370.065591846,171.357452393
369.545684814,175.409634489,368.910229417,170.305206299
368.780685425,176.384742469,367.753417032,168.539764404
368.217697144,177.429790326,366.596152517,167.676269531
367.715133667,178.544054837,365.439460714,166.833557129
367.362670898,179.726700443,364.284391722,166.566741943
366.852462769,180.976779903,363.132018966,166.196838379
366.419418335,182.293235384,361.983437117,166.224334717
366.014511108,183.674899988,360.839759857,166.676483154
365.459838867,185.120499705,359.702117496,168.086151123
364.938461304,186.628655817,358.571654459,169.994537354
363.882659912,188.197887714,357.449526642,172.954559326
363.025680542,189.826616135,356.336898656,174.816009521
